Timestamp,Transaction_Amount,Location,Merchant_Category,Is_Weekend,Risk_Score,Fraud_Label
2023-04-02 05:10:00,86.63,New York,Restaurants,0,0.2788,0
2023-11-18 08:48:00,48.05,Sydney,Clothing,0,0.4313,1
2023-11-10 11:21:00,45.48,Tokyo,Clothing,0,0.5028,0
2023-07-03 20:23:00,254.01,London,Groceries,0,0.7295,0
2023-11-14 01:13:00,15.09,Sydney,Clothing,1,0.2475,0
2023-09-26 02:04:00,151.35,Tokyo,Clothing,0,0.5984,0
2023-07-31 12:10:00,79.4,Sydney,Clothing,1,0.9199,1
2023-06-05 10:40:00,40.52,Sydney,Groceries,1,0.5097,0
2023-11-16 09:52:00,16.27,London,Restaurants,0,0.1553,0
2023-07-22 03:20:00,83.98,New York,Electronics,0,0.6457,0
2023-06-05 11:41:00,108.0,Sydney,Travel,0,0.0725,0
2023-08-31 21:35:00,65.38,Tokyo,Travel,1,0.3137,0
2023-05-05 02:33:00,30.48,Sydney,Clothing,0,0.7773,0
2023-07-04 00:51:00,191.62,London,Electronics,0,0.5314,0
2023-03-23 01:51:00,123.82,New York,Electronics,0,0.4005,0
2023-02-23 06:09:00,26.61,Tokyo,Restaurants,0,0.7179,0
2023-01-30 18:53:00,24.75,London,Travel,0,0.3311,0
2023-02-18 00:10:00,2.86,New York,Restaurants,1,0.2896,0
2023-09-09 20:44:00,138.18,Mumbai,Electronics,0,0.3984,0
2023-12-26 10:58:00,241.16,New York,Travel,0,0.6976,0
2023-05-12 07:16:00,368.99,Tokyo,Restaurants,0,0.7483,0
2023-04-16 23:51:00,41.39,Sydney,Restaurants,1,0.2023,0
2023-08-04 03:13:00,128.28,London,Groceries,0,0.1257,1
2023-01-26 15:34:00,71.64,Sydney,Travel,0,0.3629,0
2023-11-21 01:25:00,1.16,Mumbai,Travel,0,0.8446,0
2023-02-22 19:03:00,251.96,Mumbai,Electronics,0,0.024,0
2023-09-20 07:32:00,81.6,Mumbai,Groceries,0,0.4974,0
2023-02-03 18:50:00,46.97,Mumbai,Groceries,1,0.431,0
2023-08-09 14:59:00,235.72,London,Restaurants,0,0.9739,1
2023-11-21 15:08:00,107.2,London,Clothing,0,0.3675,0
2023-05-04 21:17:00,68.6,Tokyo,Electronics,0,0.3264,0
2023-05-17 16:31:00,39.55,Sydney,Clothing,1,0.4918,1
2023-03-13 15:10:00,126.79,London,Clothing,0,0.0592,0
2023-01-27 15:31:00,196.04,London,Groceries,1,0.374,0
2023-12-31 11:56:00,195.46,Tokyo,Travel,0,0.2347,1
2023-12-08 13:34:00,93.85,Sydney,Restaurants,0,0.1569,0
2023-01-24 22:11:00,4.55,London,Groceries,0,0.2962,0
2023-12-20 18:32:00,39.56,Sydney,Restaurants,1,0.5851,1
2023-06-16 04:42:00,176.1,New York,Electronics,0,0.893,1
2023-03-30 14:59:00,78.24,New York,Restaurants,0,0.1098,0
2023-12-17 09:42:00,111.73,Sydney,Electronics,1,0.392,0
2023-02-10 23:53:00,166.16,New York,Clothing,0,0.4131,1
2023-05-27 18:22:00,276.18,London,Electronics,0,0.2495,0
2023-12-21 00:46:00,45.04,London,Restaurants,1,0.6549,0
2023-05-31 22:21:00,81.43,Mumbai,Groceries,1,0.7916,1
2023-05-18 21:54:00,59.36,London,Travel,1,0.0704,1
2023-03-15 16:51:00,58.49,New York,Groceries,1,0.3122,0
2023-11-23 14:15:00,11.75,New York,Travel,0,0.3303,0
2023-10-30 06:45:00,60.65,Tokyo,Groceries,0,0.4796,0
2023-09-24 02:37:00,47.16,New York,Groceries,0,0.0574,0
2023-04-15 17:07:00,52.65,London,Electronics,1,0.9539,1
2023-09-26 00:00:00,49.12,London,Electronics,1,0.907,1
2023-08-20 13:00:00,100.46,New York,Travel,0,0.53,0
2023-02-22 01:58:00,245.54,New York,Groceries,0,0.9696,1
2023-09-13 22:50:00,38.44,Sydney,Groceries,0,0.7389,1
2023-07-26 08:14:00,5.13,London,Electronics,0,0.494,1
2023-05-02 19:33:00,5.77,London,Travel,0,0.3325,0
2023-10-11 00:30:00,99.04,Tokyo,Electronics,0,0.3454,0
2023-10-21 21:33:00,62.13,New York,Restaurants,1,0.8724,1
2023-10-08 18:01:00,2.83,New York,Restaurants,1,0.5601,0
2023-10-04 02:50:00,79.51,London,Clothing,0,0.2808,0
2023-09-03 22:46:00,69.91,Mumbai,Clothing,1,0.1855,1
2023-12-09 04:47:00,175.24,Tokyo,Electronics,0,0.8551,1
2023-09-26 23:32:00,35.33,Mumbai,Groceries,0,0.8627,1
2023-03-12 04:49:00,58.06,Sydney,Groceries,0,0.0821,0
2023-09-24 12:33:00,6.38,London,Electronics,0,0.0889,0
2023-12-19 07:10:00,312.83,Sydney,Clothing,1,0.661,0
2023-08-29 03:42:00,106.93,Sydney,Restaurants,0,0.2432,0
2023-01-14 12:04:00,155.71,London,Travel,0,0.0193,1
2023-09-30 19:09:00,65.42,Mumbai,Groceries,0,0.2894,1
2023-11-20 06:24:00,57.77,London,Restaurants,0,0.8259,1
2023-04-14 18:04:00,19.44,Tokyo,Restaurants,0,0.678,0
2023-10-19 09:46:00,118.55,London,Restaurants,0,0.8202,1
2023-08-02 23:27:00,60.87,New York,Electronics,0,0.4467,0
2023-12-06 16:00:00,130.9,Sydney,Travel,1,0.7637,0
2023-01-21 01:01:00,474.51,New York,Travel,0,0.098,0
2023-08-20 22:01:00,8.34,New York,Groceries,0,0.8801,1
2023-02-21 17:04:00,38.53,Sydney,Clothing,0,0.0242,1
2023-11-07 17:38:00,51.83,Tokyo,Travel,0,0.4749,1
2023-10-29 19:35:00,97.57,Mumbai,Groceries,0,0.7028,0
2023-08-05 01:02:00,130.42,New York,Clothing,0,0.9541,1
2023-10-09 07:05:00,33.78,Sydney,Travel,0,0.5203,0
2023-07-27 20:43:00,19.35,Sydney,Restaurants,0,0.2825,0
2023-04-05 20:36:00,22.5,Mumbai,Clothing,0,0.3964,0
2023-11-26 22:59:00,6.74,Sydney,Restaurants,0,0.9931,1
2023-01-16 18:51:00,11.02,London,Travel,1,0.365,0
2023-11-30 15:47:00,72.43,New York,Restaurants,1,0.6604,0
2023-08-05 09:04:00,26.3,New York,Electronics,0,0.039,0
2023-06-23 15:33:00,201.3,Tokyo,Restaurants,1,0.5849,1
2023-03-08 06:44:00,56.85,Sydney,Electronics,0,0.0737,0
2023-10-12 00:11:00,238.23,London,Electronics,0,0.5734,0
2023-09-10 11:07:00,261.52,London,Clothing,0,0.1795,0
2023-05-14 04:01:00,18.93,New York,Restaurants,1,0.0523,0
2023-11-11 02:00:00,13.92,New York,Restaurants,1,0.1909,0
2023-01-23 07:01:00,48.12,Sydney,Clothing,0,0.8534,1
2023-03-18 16:14:00,7.21,London,Electronics,0,0.8692,1
2023-05-16 12:44:00,79.91,Tokyo,Restaurants,0,0.6175,1
2023-07-18 16:04:00,32.01,New York,Clothing,0,0.0171,0
2023-07-18 12:34:00,21.74,London,Clothing,0,0.9431,1
2023-10-29 07:54:00,32.84,New York,Clothing,0,0.1811,0
2023-07-11 23:21:00,64.62,New York,Restaurants,0,0.4446,0
2023-06-04 19:29:00,10.42,London,Groceries,0,0.7837,0
2023-02-17 03:19:00,405.99,Sydney,Electronics,1,0.2408,0
2023-08-20 05:03:00,10.41,Tokyo,Electronics,0,0.9562,1
2023-01-06 13:46:00,128.58,Sydney,Groceries,0,0.9782,1
2023-05-16 09:15:00,59.56,Mumbai,Travel,1,0.3697,0
2023-02-10 11:37:00,15.11,Mumbai,Restaurants,1,0.4414,0
2023-04-08 13:19:00,6.99,Sydney,Electronics,0,0.7945,0
2023-12-06 04:54:00,14.3,Sydney,Clothing,0,0.4542,0
2023-09-23 18:30:00,27.99,Sydney,Clothing,0,0.5127,0
2023-10-18 07:44:00,27.44,Sydney,Groceries,0,0.9839,1
2023-06-30 20:39:00,105.45,Tokyo,Restaurants,0,0.1858,1
2023-09-29 15:30:00,8.47,London,Electronics,0,0.6165,0
2023-05-31 04:02:00,44.08,Tokyo,Travel,1,0.5688,0
2023-07-12 12:55:00,32.0,London,Clothing,1,0.5096,1
2023-08-21 00:54:00,56.49,Mumbai,Electronics,0,0.3775,1
2023-03-05 00:02:00,114.53,Tokyo,Travel,0,0.4724,0
2023-07-14 14:02:00,102.52,Tokyo,Travel,0,0.2272,0
2023-12-25 00:25:00,75.74,New York,Groceries,1,0.4346,1
2023-01-26 22:23:00,270.35,Sydney,Restaurants,0,0.0629,0
2023-02-23 09:24:00,27.44,London,Travel,0,0.5423,0
2023-02-19 01:51:00,16.21,Tokyo,Travel,1,0.4868,0
2023-12-04 07:27:00,28.62,Tokyo,Groceries,0,0.2293,0
2023-03-31 16:33:00,48.51,New York,Travel,1,0.0611,0
2023-02-22 14:55:00,122.69,Mumbai,Restaurants,0,0.031,0
2023-05-26 06:56:00,188.44,New York,Groceries,0,0.7059,0
2023-05-09 11:42:00,11.36,New York,Clothing,1,0.2218,0
2023-06-19 13:12:00,60.57,Tokyo,Travel,0,0.0732,0
2023-02-15 10:25:00,116.18,London,Clothing,0,0.2457,0
2023-03-28 04:37:00,197.09,Tokyo,Electronics,0,0.0724,0
2023-01-11 03:30:00,32.91,London,Restaurants,0,0.4981,0
2023-01-21 14:14:00,60.38,New York,Restaurants,1,0.2093,0
2023-12-13 21:07:00,264.0,Sydney,Groceries,1,0.7228,0
2023-04-18 22:15:00,123.34,Sydney,Electronics,0,0.7784,1
2023-05-04 05:35:00,87.33,Tokyo,Clothing,0,0.5102,0
2023-01-23 03:36:00,27.86,London,Groceries,0,0.8107,0
2023-09-14 02:10:00,81.07,Mumbai,Restaurants,0,0.3889,0
2023-03-04 03:24:00,71.51,London,Travel,1,0.2862,0
2023-04-09 16:08:00,257.38,New York,Electronics,1,0.2649,0
2023-06-07 22:00:00,160.72,Mumbai,Restaurants,0,0.9583,1
2023-07-13 08:11:00,44.98,New York,Electronics,1,0.929,1
2023-07-04 02:01:00,162.17,Sydney,Restaurants,1,0.4725,0
2023-11-21 17:12:00,238.82,New York,Restaurants,0,0.5251,0
2023-12-24 22:44:00,71.99,New York,Electronics,1,0.3326,0
2023-02-03 09:21:00,14.25,Tokyo,Groceries,0,0.9205,1
2023-01-31 03:18:00,29.91,Sydney,Electronics,0,0.3355,1
2023-12-04 13:00:00,75.14,Tokyo,Groceries,0,0.6355,0
2023-12-03 11:36:00,94.75,Tokyo,Restaurants,0,0.3416,0
2023-02-24 07:53:00,27.02,New York,Electronics,0,0.6001,0
2023-08-20 00:38:00,47.85,Tokyo,Restaurants,0,0.3201,0
2023-11-08 01:42:00,44.88,London,Electronics,0,0.6817,0
2023-07-17 09:49:00,1.48,Sydney,Travel,0,0.8359,1
2023-03-23 04:18:00,2.8,Mumbai,Electronics,0,0.4848,0
2023-01-04 21:18:00,91.78,Mumbai,Restaurants,1,0.0843,0
2023-12-12 02:40:00,45.41,Sydney,Restaurants,1,0.5873,1
2023-04-04 04:15:00,41.36,New York,Groceries,0,0.5782,0
2023-03-02 02:28:00,9.27,Mumbai,Travel,0,0.9989,1
2023-06-14 10:16:00,21.32,Tokyo,Clothing,1,0.3502,0
2023-08-19 13:02:00,199.53,Tokyo,Clothing,1,0.2003,1
2023-12-10 06:39:00,30.47,Sydney,Restaurants,0,0.6605,0
2023-07-10 01:26:00,33.71,Sydney,Groceries,0,0.4023,0
2023-11-25 00:56:00,105.54,London,Groceries,0,0.6494,0
2023-05-08 17:21:00,48.23,Mumbai,Travel,0,0.5373,1
2023-03-10 11:35:00,6.48,London,Clothing,0,0.3634,0
2023-09-20 05:45:00,148.62,New York,Travel,1,0.7452,0
2023-03-11 02:09:00,11.29,Mumbai,Groceries,0,0.9947,1
2023-08-29 15:36:00,181.22,London,Clothing,0,0.2819,0
2023-04-11 09:18:00,5.09,New York,Clothing,1,0.4668,0
2023-12-13 22:18:00,2.59,New York,Travel,1,0.9575,1
2023-03-26 07:15:00,210.51,Sydney,Electronics,0,0.0005,1
2023-01-03 12:15:00,43.78,Mumbai,Restaurants,0,0.2137,0
2023-09-27 00:17:00,17.96,New York,Clothing,0,0.4017,0
2023-03-07 14:39:00,69.77,Mumbai,Groceries,0,0.5943,0
2023-06-22 14:29:00,117.27,Mumbai,Travel,0,0.7756,0
2023-11-24 16:35:00,1.8,Tokyo,Groceries,0,0.3804,0
2023-06-02 18:44:00,187.61,Tokyo,Restaurants,0,0.2511,0
2023-07-23 15:30:00,5.14,Sydney,Restaurants,0,0.8385,0
2023-07-01 12:30:00,157.37,Tokyo,Electronics,1,0.9836,1
2023-06-21 02:42:00,119.64,Sydney,Groceries,1,0.3706,0
2023-04-10 12:02:00,50.06,Tokyo,Restaurants,1,0.4071,0
2023-07-02 20:09:00,190.26,Tokyo,Electronics,1,0.2221,0
2023-11-11 09:50:00,165.83,Tokyo,Restaurants,0,0.0349,0
2023-12-06 18:23:00,9.73,Sydney,Travel,0,0.0616,0
2023-04-01 19:38:00,16.09,London,Travel,1,0.2793,0
2023-01-16 13:54:00,21.72,Tokyo,Electronics,1,0.1672,0
2023-04-19 02:50:00,236.36,New York,Clothing,0,0.3927,0
2023-05-12 17:30:00,169.96,New York,Electronics,0,0.3224,0
2023-07-22 12:55:00,68.76,Sydney,Travel,0,0.0091,0
2023-07-25 07:05:00,149.06,Tokyo,Groceries,1,0.8144,0
2023-11-09 00:36:00,27.82,New York,Clothing,1,0.5849,0
2023-06-21 15:30:00,136.71,New York,Travel,1,0.0987,0
2023-04-27 11:39:00,22.51,London,Electronics,1,0.8142,0
2023-01-30 07:00:00,30.42,Mumbai,Clothing,1,0.4111,0
2023-04-11 23:24:00,118.88,London,Clothing,0,0.3159,0
2023-06-09 14:25:00,77.22,Sydney,Restaurants,1,0.3546,0
2023-09-22 09:02:00,11.98,Tokyo,Clothing,0,0.7139,0
2023-01-03 07:03:00,489.28,London,Electronics,0,0.9971,1
2023-01-30 16:20:00,36.63,Tokyo,Electronics,0,0.7404,0
2023-06-15 13:04:00,143.41,London,Travel,1,0.7608,1
2023-03-13 00:45:00,368.77,Sydney,Electronics,0,0.2449,0
2023-03-05 13:37:00,32.39,Sydney,Travel,0,0.2514,1
2023-11-24 11:55:00,474.63,Tokyo,Restaurants,0,0.7246,0
2023-02-28 09:22:00,76.01,New York,Clothing,0,0.64,0
2023-05-09 05:39:00,59.92,London,Groceries,1,0.9031,1
2023-01-04 03:40:00,295.94,Tokyo,Restaurants,0,0.6027,0
2023-07-08 15:21:00,15.85,Tokyo,Groceries,0,0.6671,0
2023-06-10 21:42:00,8.38,New York,Travel,1,0.3763,1
2023-08-04 17:19:00,16.79,New York,Groceries,0,0.4119,0
2023-01-27 11:39:00,138.2,Tokyo,Travel,0,0.0345,0
2023-01-01 13:24:00,27.39,London,Restaurants,1,0.9091,1
2023-08-25 03:27:00,18.75,London,Electronics,1,0.4407,0
2023-12-23 08:06:00,173.27,Tokyo,Electronics,0,0.7295,0
2023-01-17 21:25:00,157.91,Sydney,Groceries,0,0.4708,0
2023-08-22 20:47:00,69.44,Mumbai,Electronics,1,0.2051,1
2023-02-21 08:30:00,17.15,New York,Groceries,1,0.5233,0
2023-06-22 14:21:00,141.74,New York,Travel,1,0.8732,1
2023-09-16 16:53:00,79.06,Mumbai,Groceries,0,0.9305,1
2023-09-29 00:04:00,194.33,New York,Groceries,0,0.8651,1
2023-05-02 03:35:00,107.05,Sydney,Electronics,0,0.7165,0
2023-03-22 18:01:00,138.93,New York,Restaurants,0,0.4902,1
2023-03-11 09:45:00,233.07,London,Groceries,0,0.0499,0
2023-02-02 10:16:00,116.65,Tokyo,Restaurants,0,0.7123,0
2023-07-02 05:14:00,77.26,New York,Restaurants,0,0.999,1
2023-10-11 18:44:00,40.66,Sydney,Travel,0,0.3956,0
2023-07-17 13:21:00,130.18,New York,Clothing,0,0.4749,0
2023-12-05 02:42:00,76.95,Sydney,Groceries,0,0.6679,1
2023-06-30 03:07:00,144.53,Mumbai,Clothing,0,0.2664,0
2023-04-26 22:47:00,402.45,New York,Groceries,0,0.5896,0
2023-11-26 05:44:00,51.88,Sydney,Groceries,0,0.5754,0
2023-10-07 01:52:00,240.94,Mumbai,Restaurants,1,0.4217,1
2023-05-04 10:57:00,48.14,London,Groceries,1,0.1682,0
2023-02-01 09:08:00,5.16,Mumbai,Groceries,0,0.0752,0
2023-10-27 22:33:00,30.14,Mumbai,Electronics,0,0.4736,0
2023-06-24 15:59:00,155.25,Tokyo,Clothing,0,0.97,1
2023-12-28 18:08:00,141.79,Tokyo,Travel,1,0.6454,0
2023-08-16 10:34:00,3.96,Mumbai,Electronics,0,0.7309,0
2023-06-13 20:26:00,8.44,Mumbai,Restaurants,1,0.3746,0
2023-09-30 15:54:00,22.8,New York,Clothing,1,0.8121,0
2023-08-26 11:52:00,105.73,New York,Clothing,0,0.5082,0
2023-11-04 00:41:00,41.38,Tokyo,Restaurants,0,0.6951,1
2023-01-31 03:02:00,39.9,Sydney,Restaurants,0,0.101,1
2023-02-04 14:15:00,92.46,Sydney,Clothing,0,0.9745,1
2023-03-22 00:30:00,38.26,Sydney,Electronics,0,0.902,1
2023-02-02 05:58:00,159.4,London,Electronics,0,0.1728,0
2023-06-30 23:34:00,116.46,New York,Clothing,1,0.2435,0
2023-01-22 09:19:00,17.83,Mumbai,Travel,0,0.9161,1
2023-10-09 09:45:00,143.61,London,Electronics,0,0.1297,0
2023-07-10 07:16:00,39.08,New York,Clothing,0,0.889,1
2023-10-06 17:31:00,72.13,London,Travel,1,0.4696,1
2023-02-24 02:58:00,31.83,Sydney,Electronics,0,0.1339,1
2023-08-19 10:03:00,119.72,London,Travel,0,0.4761,0
2023-07-01 15:59:00,229.44,Sydney,Travel,0,0.285,0
2023-09-21 21:59:00,187.57,London,Clothing,0,0.1455,0
2023-01-11 09:10:00,28.99,Sydney,Groceries,0,0.9667,1
2023-03-12 15:55:00,184.7,London,Electronics,0,0.1888,0
2023-03-30 00:08:00,2.5,Tokyo,Groceries,1,0.2841,0
2023-11-01 02:14:00,76.49,London,Clothing,0,0.9546,1
2023-11-27 16:58:00,23.36,New York,Restaurants,0,0.1414,0
2023-01-30 06:04:00,85.08,Tokyo,Electronics,1,0.056,0
2023-11-23 22:23:00,396.65,Mumbai,Travel,0,0.8042,1
2023-01-24 22:48:00,1.33,Tokyo,Electronics,1,0.5139,0
2023-05-26 11:35:00,216.85,Tokyo,Electronics,0,0.0855,0
2023-03-21 17:34:00,43.1,Sydney,Electronics,0,0.5099,0
2023-03-24 01:15:00,63.56,Mumbai,Groceries,0,0.7096,1
2023-06-14 15:00:00,11.1,London,Travel,0,0.7889,0
2023-01-23 07:05:00,4.13,Tokyo,Clothing,0,0.5622,0
2023-07-12 01:29:00,195.21,London,Travel,1,0.7342,1
2023-02-25 08:02:00,187.27,New York,Groceries,0,0.0525,0
2023-12-13 14:36:00,1.22,Mumbai,Restaurants,0,0.5696,0
2023-05-09 00:45:00,83.99,London,Restaurants,0,0.0137,1
2023-01-26 05:51:00,203.55,Sydney,Clothing,0,0.8773,1
2023-10-05 18:49:00,161.07,Sydney,Electronics,0,0.8372,0
2023-02-09 22:37:00,329.84,London,Groceries,0,0.4516,1
2023-01-05 07:42:00,58.74,London,Groceries,0,0.8502,1
2023-12-12 12:02:00,29.2,Sydney,Groceries,0,0.2854,1
2023-05-08 23:45:00,77.04,Tokyo,Groceries,0,0.9549,1
2023-08-21 21:01:00,62.0,Tokyo,Electronics,1,0.1141,0
2023-12-25 19:06:00,85.7,New York,Electronics,0,0.1792,0
2023-02-26 07:27:00,56.47,Sydney,Groceries,0,0.2757,0
2023-08-26 06:25:00,91.6,Tokyo,Travel,0,0.2288,0
2023-10-26 06:17:00,83.47,New York,Groceries,0,0.0758,0
2023-06-18 22:53:00,83.51,Mumbai,Groceries,1,0.9081,1
2023-09-25 00:13:00,11.76,Mumbai,Restaurants,0,0.8804,1
2023-03-13 18:05:00,66.68,Tokyo,Electronics,1,0.8792,1
2023-08-11 10:40:00,39.81,Tokyo,Electronics,0,0.7046,0
2023-07-05 03:34:00,67.16,Sydney,Clothing,0,0.8716,1
2023-08-27 20:17:00,104.39,Tokyo,Groceries,1,0.8382,0
2023-08-04 22:55:00,60.45,London,Travel,0,0.7087,1
2023-07-02 11:50:00,145.3,New York,Groceries,0,0.8983,1
2023-09-30 02:57:00,4.34,Mumbai,Restaurants,0,0.7955,0
2023-08-13 03:33:00,133.52,Sydney,Electronics,0,0.4572,1
2023-06-19 08:01:00,97.97,Sydney,Clothing,0,0.8054,1
2023-10-16 03:39:00,181.26,Sydney,Groceries,0,0.1358,1
2023-01-18 15:46:00,312.17,Tokyo,Restaurants,1,0.5871,0
2023-08-28 21:29:00,306.1,Mumbai,Clothing,0,0.2573,0
2023-11-21 06:32:00,81.49,Sydney,Travel,0,0.4576,1
2023-08-13 18:37:00,68.76,London,Electronics,0,0.3393,0
2023-09-01 19:55:00,37.13,Tokyo,Clothing,0,0.9722,1
2023-02-24 21:52:00,79.21,London,Groceries,0,0.6874,1
2023-08-28 05:24:00,56.29,New York,Groceries,0,0.3468,0
2023-12-05 15:48:00,47.75,London,Electronics,1,0.4737,0
2023-12-01 23:47:00,77.28,London,Travel,0,0.5122,0
2023-01-19 23:21:00,83.65,Tokyo,Clothing,0,0.5782,0
2023-05-07 21:53:00,9.75,Sydney,Electronics,1,0.7699,0
2023-12-06 23:18:00,50.54,London,Restaurants,1,0.0379,0
2023-03-28 10:29:00,6.2,Tokyo,Groceries,1,0.9522,1
2023-12-31 14:32:00,195.67,Tokyo,Restaurants,1,0.3307,1
2023-02-04 01:16:00,0.82,London,Clothing,0,0.6394,0
2023-01-02 11:03:00,37.87,Sydney,Restaurants,0,0.1097,0
2023-09-16 02:16:00,25.51,Tokyo,Electronics,0,0.7951,1
2023-05-24 02:18:00,160.64,Mumbai,Clothing,0,0.1096,1
2023-12-21 08:46:00,229.36,Mumbai,Electronics,0,0.6791,0
2023-06-27 09:20:00,95.01,Tokyo,Restaurants,0,0.8905,1
2023-10-21 02:18:00,273.33,New York,Clothing,0,0.9714,1
2023-06-23 21:33:00,54.29,Sydney,Travel,0,0.2862,0
2023-01-07 14:11:00,233.06,Mumbai,Travel,0,0.1186,0
2023-11-17 02:20:00,46.29,Mumbai,Electronics,0,0.7155,0
2023-01-14 16:01:00,23.52,Sydney,Restaurants,1,0.8753,1
2023-04-14 03:02:00,33.34,New York,Clothing,0,0.8297,0
2023-08-25 18:05:00,389.81,Tokyo,Clothing,1,0.7695,0
2023-04-19 08:26:00,27.11,Sydney,Groceries,0,0.6295,0
2023-05-22 06:49:00,94.61,Sydney,Clothing,1,0.345,0
2023-05-07 05:04:00,61.79,New York,Clothing,0,0.6323,0
2023-03-30 20:30:00,13.48,London,Travel,0,0.2201,0
2023-10-30 20:47:00,61.1,New York,Clothing,0,0.9758,1
2023-12-16 17:13:00,13.12,Sydney,Travel,1,0.7496,0
2023-06-29 08:32:00,9.91,Sydney,Travel,0,0.467,0
2023-02-12 12:15:00,193.4,Tokyo,Clothing,0,0.016,0
2023-11-11 11:19:00,16.96,London,Clothing,0,0.4565,0
2023-04-11 23:52:00,84.59,Mumbai,Clothing,0,0.5747,1
2023-10-17 17:15:00,100.0,London,Restaurants,0,0.556,0
2023-01-14 12:25:00,3.91,Tokyo,Restaurants,0,0.5782,0
2023-01-08 07:52:00,91.62,London,Groceries,0,0.9595,1
2023-01-12 00:59:00,35.68,Mumbai,Restaurants,0,0.3399,0
2023-12-25 17:51:00,65.6,London,Electronics,1,0.7505,0
2023-08-05 07:33:00,32.8,London,Travel,1,0.0459,1
2023-11-15 18:14:00,55.64,Sydney,Electronics,0,0.5268,0
2023-11-19 06:41:00,178.84,London,Restaurants,1,0.9266,1
2023-02-03 10:37:00,131.06,Tokyo,Electronics,0,0.0663,0
2023-02-18 15:38:00,101.03,Sydney,Clothing,0,0.0829,0
2023-11-30 17:44:00,53.72,Sydney,Groceries,0,0.8332,0
2023-03-03 22:32:00,7.46,Sydney,Restaurants,0,0.6404,1
2023-04-18 22:46:00,13.57,New York,Restaurants,0,0.0196,0
2023-02-23 14:40:00,15.14,Sydney,Travel,0,0.9713,1
2023-11-06 21:39:00,189.69,Sydney,Electronics,1,0.2821,0
2023-09-09 00:59:00,47.24,Tokyo,Electronics,0,0.4468,0
2023-11-27 14:18:00,113.0,London,Electronics,0,0.2177,0
2023-07-01 10:48:00,100.45,Sydney,Clothing,0,0.1615,0
2023-03-06 05:09:00,49.47,Sydney,Clothing,0,0.5428,0
2023-07-06 07:02:00,74.62,Sydney,Restaurants,0,0.2648,1
2023-09-20 08:20:00,28.15,New York,Electronics,1,0.2857,0
2023-09-12 03:46:00,110.09,Mumbai,Clothing,0,0.8917,1
2023-11-24 17:59:00,146.94,Sydney,Groceries,1,0.4823,0
2023-10-22 23:36:00,6.84,Tokyo,Groceries,0,0.9935,1
2023-12-26 06:42:00,34.01,Sydney,Restaurants,0,0.1556,0
2023-03-25 17:43:00,5.9,Mumbai,Electronics,1,0.5972,1
2023-02-21 05:43:00,5.56,Sydney,Electronics,0,0.6588,0
2023-01-16 07:59:00,156.82,Tokyo,Groceries,0,0.7989,1
2023-02-28 21:51:00,74.24,Sydney,Travel,1,0.8825,1
2023-08-22 03:35:00,289.46,Mumbai,Electronics,1,0.3422,0
2023-06-27 09:55:00,1.25,London,Electronics,0,0.0762,0
2023-09-14 12:31:00,85.51,Mumbai,Travel,0,0.4007,0
2023-01-30 05:29:00,70.24,New York,Groceries,0,0.2182,0
2023-11-03 17:13:00,68.37,New York,Electronics,0,0.4786,0
2023-06-30 07:23:00,205.77,London,Travel,0,0.3144,0
2023-09-25 18:25:00,20.04,Tokyo,Electronics,0,0.0859,1
2023-05-05 21:53:00,42.61,London,Travel,0,0.7382,0
2023-11-29 20:17:00,193.41,Mumbai,Restaurants,0,0.6151,0
2023-01-31 00:18:00,3.04,Sydney,Restaurants,0,0.9633,1
2023-10-04 08:19:00,124.63,Mumbai,Clothing,0,0.4352,0
2023-02-24 09:51:00,123.14,Mumbai,Groceries,0,0.3206,1
2023-05-07 13:07:00,94.8,Sydney,Electronics,1,0.8718,1
2023-02-07 11:25:00,41.33,London,Electronics,0,0.9346,1
2023-02-21 06:52:00,24.0,New York,Groceries,0,0.7148,0
2023-09-08 11:54:00,63.57,Mumbai,Travel,0,0.1203,0
2023-10-15 16:37:00,332.08,Sydney,Travel,0,0.7716,1
2023-11-16 01:40:00,116.42,London,Clothing,1,0.6958,0
2023-04-27 03:59:00,7.96,Sydney,Restaurants,0,0.6625,0
2023-07-24 15:31:00,24.9,Mumbai,Groceries,0,0.7363,0
2023-09-12 10:25:00,9.26,Tokyo,Restaurants,0,0.6855,0
2023-06-17 04:29:00,13.26,Sydney,Groceries,0,0.8578,1
2023-11-26 15:37:00,161.56,Tokyo,Travel,0,0.5934,0
2023-02-28 21:09:00,24.78,London,Travel,1,0.3326,0
2023-09-17 06:22:00,92.6,New York,Electronics,0,0.0259,0
2023-06-04 05:03:00,202.03,Tokyo,Clothing,1,0.6654,0
2023-01-16 11:56:00,14.96,London,Restaurants,0,0.3288,0
2023-01-06 05:34:00,85.79,Tokyo,Electronics,0,0.8035,0
2023-10-23 23:41:00,199.69,New York,Electronics,0,0.7829,0
2023-03-22 22:05:00,36.94,Mumbai,Groceries,1,0.374,0
2023-06-22 05:33:00,158.55,London,Groceries,0,0.0017,0
2023-06-04 00:27:00,75.02,Tokyo,Groceries,0,0.8019,0
2023-05-19 04:59:00,124.41,Mumbai,Travel,0,0.7046,0
2023-12-16 21:58:00,117.98,New York,Restaurants,0,0.2617,0
2023-02-25 07:28:00,97.63,London,Travel,1,0.2143,1
2023-12-17 09:58:00,7.41,Mumbai,Restaurants,1,0.0246,1
